match_id,date,team1,team2,venue,city,winner,toss_winner,toss_decision,event
1306394,2022-03-25,Qatar,Saudi Arabia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Qatar,Qatar,bat,GCC Women's Twenty20 Championship Cup
1306395,2022-03-25,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,Bahrain,Kuwait,bat,GCC Women's Twenty20 Championship Cup
1306396,2022-03-26,Oman,Qatar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,Oman,bat,GCC Women's Twenty20 Championship Cup
1306397,2022-03-26,United Arab Emirates,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Al Amarat,United Arab Emirates,United Arab Emirates,bat,GCC Women's Twenty20 Championship Cup
1308236,2022-11-12,Pakistan,Ireland,"Gaddafi Stadium, Lahore",Lahore,Ireland,Pakistan,bat,Ireland Women tour of Pakistan
1308237,2022-11-14,Ireland,Pakistan,"Gaddafi Stadium, Lahore",Lahore,Pakistan,Pakistan,field,Ireland Women tour of Pakistan
1308238,2022-11-16,Ireland,Pakistan,"Gaddafi Stadium, Lahore",Lahore,Ireland,Ireland,bat,Ireland Women tour of Pakistan
1310887,2022-04-21,Zimbabwe,Uganda,"Centre for Cricket Development Ground, Windhoek",Windhoek,Zimbabwe,Zimbabwe,bat,Capricorn Women's Tri-Series
1310888,2022-04-20,Zimbabwe,Namibia,"Centre for Cricket Development Ground, Windhoek",Windhoek,Namibia,Zimbabwe,bat,Capricorn Women's Tri-Series
1310889,2022-04-21,Namibia,Uganda,"Centre for Cricket Development Ground, Windhoek",Windhoek,Namibia,Uganda,field,Capricorn Women's Tri-Series
1310890,2022-04-22,Zimbabwe,Uganda,"Centre for Cricket Development Ground, Windhoek",Windhoek,Zimbabwe,Zimbabwe,bat,Capricorn Women's Tri-Series
1310891,2022-04-23,Namibia,Zimbabwe,"Centre for Cricket Development Ground, Windhoek",Windhoek,Zimbabwe,Zimbabwe,field,Capricorn Women's Tri-Series
1310892,2022-04-23,Namibia,Uganda,"Centre for Cricket Development Ground, Windhoek",Windhoek,Namibia,Uganda,field,Capricorn Women's Tri-Series
1310893,2022-04-24,Zimbabwe,Uganda,"Centre for Cricket Development Ground, Windhoek",Windhoek,Zimbabwe,Uganda,field,Capricorn Women's Tri-Series
1310894,2022-04-24,Zimbabwe,Namibia,"Centre for Cricket Development Ground, Windhoek",Windhoek,Zimbabwe,Namibia,field,Capricorn Women's Tri-Series
1310895,2022-04-25,Uganda,Namibia,"Centre for Cricket Development Ground, Windhoek",Windhoek,Namibia,Namibia,field,Capricorn Women's Tri-Series
1310896,2022-04-26,Namibia,Zimbabwe,"Centre for Cricket Development Ground, Windhoek",Windhoek,Zimbabwe,Zimbabwe,field,Capricorn Women's Tri-Series
1310981,2022-05-24,Sri Lanka,Pakistan,"Southend Club Cricket Stadium, Karachi",Karachi,Pakistan,Sri Lanka,bat,Sri Lanka Women tour of Pakistan
1310982,2022-05-26,Sri Lanka,Pakistan,"Southend Club Cricket Stadium, Karachi",Karachi,Pakistan,Sri Lanka,bat,Sri Lanka Women tour of Pakistan
1310983,2022-05-28,Sri Lanka,Pakistan,"Southend Club Cricket Stadium, Karachi",Karachi,Pakistan,Sri Lanka,bat,Sri Lanka Women tour of Pakistan
1311744,2022-04-27,Hong Kong,United Arab Emirates,"Malek Cricket Ground, Ajman",Ajman,United Arab Emirates,Hong Kong,bat,Hong Kong Women tour of United Arab Emirates
1311745,2022-04-28,United Arab Emirates,Hong Kong,"Malek Cricket Ground, Ajman",Ajman,United Arab Emirates,Hong Kong,field,Hong Kong Women tour of United Arab Emirates
1311746,2022-04-29,United Arab Emirates,Hong Kong,"Malek Cricket Ground, Ajman",Ajman,United Arab Emirates,United Arab Emirates,bat,Hong Kong Women tour of United Arab Emirates
1311747,2022-04-30,Hong Kong,United Arab Emirates,"Malek Cricket Ground, Ajman",Ajman,United Arab Emirates,Hong Kong,bat,Hong Kong Women tour of United Arab Emirates
1314897,2022-05-16,Uganda,Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Uganda,Nepal,field,Uganda Women tour of Nepal
1314898,2022-05-17,Nepal,Uganda,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Uganda,Uganda,field,Uganda Women tour of Nepal
1314899,2022-05-19,Nepal,Uganda,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Uganda,Nepal,bat,Uganda Women tour of Nepal
1314900,2022-05-20,Nepal,Uganda,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,Nepal,bat,Uganda Women tour of Nepal
1314901,2022-05-21,Nepal,Uganda,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,Uganda,field,Uganda Women tour of Nepal
1316642,2022-06-03,Ireland,South Africa,"Pembroke Cricket Club, Sandymount, Dublin",Dublin,Ireland,South Africa,field,South Africa Women tour of Ireland
1316643,2022-06-06,Ireland,South Africa,"Pembroke Cricket Club, Sandymount, Dublin",Dublin,South Africa,Ireland,bat,South Africa Women tour of Ireland
1316644,2022-06-08,Ireland,South Africa,"Pembroke Cricket Club, Sandymount, Dublin",Dublin,South Africa,South Africa,field,South Africa Women tour of Ireland
1317635,2022-07-16,Pakistan,Australia,"Bready Cricket Club, Magheramason, Bready",Bready,,Pakistan,bat,Ireland Tri-Nation Women's T20I Series
1317636,2022-07-17,Ireland,Australia,"Bready Cricket Club, Magheramason, Bready",Bready,Australia,Australia,field,Ireland Tri-Nation Women's T20I Series
1317637,2022-07-19,Pakistan,Ireland,"Bready Cricket Club, Magheramason, Bready",Bready,Pakistan,Pakistan,bat,Ireland Tri-Nation Women's T20I Series
1317638,2022-07-21,Australia,Ireland,"Bready Cricket Club, Magheramason, Bready",Bready,Australia,Ireland,field,Ireland Tri-Nation Women's T20I Series
1317639,2022-07-23,Pakistan,Australia,"Bready Cricket Club, Magheramason, Bready",Bready,,Pakistan,bat,Ireland Tri-Nation Women's T20I Series
1318373,2022-06-09,Rwanda,Uganda,Gahanga International Cricket Stadium. Rwanda,Kigali City,Uganda,Rwanda,bat,Kwibuka Women's Twenty20 Tournament
1318375,2022-06-09,Brazil,Nigeria,Gahanga International Cricket Stadium. Rwanda,Kigali City,Nigeria,Nigeria,field,Kwibuka Women's Twenty20 Tournament
1318376,2022-06-10,Uganda,Kenya,Gahanga International Cricket Stadium. Rwanda,Kigali City,Kenya,Uganda,bat,Kwibuka Women's Twenty20 Tournament
1318377,2022-06-10,Tanzania,Botswana,Integrated Polytechnic Regional Centre,Kigali City,Tanzania,Tanzania,bat,Kwibuka Women's Twenty20 Tournament
1318378,2022-06-10,Rwanda,Brazil,Gahanga International Cricket Stadium. Rwanda,Kigali City,Rwanda,Brazil,field,Kwibuka Women's Twenty20 Tournament
1318379,2022-06-10,Germany,Nigeria,Integrated Polytechnic Regional Centre,Kigali City,Nigeria,Nigeria,field,Kwibuka Women's Twenty20 Tournament
1318380,2022-06-11,Brazil,Germany,Gahanga International Cricket Stadium. Rwanda,Kigali City,Brazil,Germany,field,Kwibuka Women's Twenty20 Tournament
1318381,2022-06-11,Uganda,Tanzania,Integrated Polytechnic Regional Centre,Kigali City,Tanzania,Uganda,bat,Kwibuka Women's Twenty20 Tournament
1318382,2022-06-11,Rwanda,Kenya,Gahanga International Cricket Stadium. Rwanda,Kigali City,Kenya,Rwanda,bat,Kwibuka Women's Twenty20 Tournament
1318383,2022-06-11,Botswana,Nigeria,Integrated Polytechnic Regional Centre,Kigali City,Nigeria,Botswana,bat,Kwibuka Women's Twenty20 Tournament
1318393,2022-06-15,Botswana,Rwanda,Gahanga International Cricket Stadium. Rwanda,Kigali City,Rwanda,Botswana,bat,Kwibuka Women's Twenty20 Tournament
1318394,2022-06-15,Uganda,Germany,Integrated Polytechnic Regional Centre,Kigali City,Uganda,Germany,field,Kwibuka Women's Twenty20 Tournament
1318395,2022-06-15,Nigeria,Tanzania,Gahanga International Cricket Stadium. Rwanda,Kigali City,Tanzania,Nigeria,bat,Kwibuka Women's Twenty20 Tournament
1318396,2022-06-15,Kenya,Brazil,Integrated Polytechnic Regional Centre,Kigali City,Kenya,Kenya,bat,Kwibuka Women's Twenty20 Tournament
1318404,2022-06-18,Tanzania,Kenya,Gahanga International Cricket Stadium. Rwanda,Kigali City,Tanzania,Tanzania,bat,Kwibuka Women's Twenty20 Tournament
1319709,2022-06-23,India,Sri Lanka,Rangiri Dambulla International Stadium,Dambulla,India,India,bat,India Women tour of Sri Lanka
1319710,2022-06-25,Sri Lanka,India,Rangiri Dambulla International Stadium,Dambulla,India,Sri Lanka,bat,India Women tour of Sri Lanka
1319711,2022-06-27,India,Sri Lanka,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,India,bat,India Women tour of Sri Lanka
1320190,2022-06-17,Malaysia,Singapore,"Kinrara Academy Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,Malaysia,bat,Asian Cricket Council Women's T20 Championship
1320191,2022-06-17,Nepal,Bhutan,"UKM-YSD Cricket Oval, Bangi",Bangi,Nepal,Nepal,bat,Asian Cricket Council Women's T20 Championship
1320192,2022-06-17,Oman,United Arab Emirates,"UKM-YSD Cricket Oval, Bangi",Bangi,,Oman,bat,Asian Cricket Council Women's T20 Championship
1320193,2022-06-17,Bahrain,Kuwait,"Kinrara Academy Oval, Kuala Lumpur",Kuala Lumpur,,Kuwait,field,Asian Cricket Council Women's T20 Championship
1320194,2022-06-18,Singapore,United Arab Emirates,"Kinrara Academy Oval, Kuala Lumpur",Kuala Lumpur,United Arab Emirates,United Arab Emirates,field,Asian Cricket Council Women's T20 Championship
1320195,2022-06-18,Hong Kong,Bhutan,"UKM-YSD Cricket Oval, Bangi",Bangi,Hong Kong,Bhutan,field,Asian Cricket Council Women's T20 Championship
1320196,2022-06-18,Qatar,Malaysia,"UKM-YSD Cricket Oval, Bangi",Bangi,Malaysia,Malaysia,field,Asian Cricket Council Women's T20 Championship
1320197,2022-06-18,Nepal,Kuwait,"Kinrara Academy Oval, Kuala Lumpur",Kuala Lumpur,Nepal,Kuwait,field,Asian Cricket Council Women's T20 Championship
1320198,2022-06-19,Bahrain,Hong Kong,"Kinrara Academy Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,Hong Kong,field,Asian Cricket Council Women's T20 Championship
1320199,2022-06-19,Oman,Qatar,"UKM-YSD Cricket Oval, Bangi",Bangi,Qatar,Qatar,field,Asian Cricket Council Women's T20 Championship
1320200,2022-06-20,United Arab Emirates,Malaysia,"UKM-YSD Cricket Oval, Bangi",Bangi,United Arab Emirates,Malaysia,field,Asian Cricket Council Women's T20 Championship
1320201,2022-06-20,Bahrain,Nepal,"Kinrara Academy Oval, Kuala Lumpur",Kuala Lumpur,Nepal,Nepal,field,Asian Cricket Council Women's T20 Championship
1320202,2022-06-20,Oman,Singapore,"Kinrara Academy Oval, Kuala Lumpur",Kuala Lumpur,Singapore,Singapore,field,Asian Cricket Council Women's T20 Championship
1320203,2022-06-21,Singapore,Qatar,"UKM-YSD Cricket Oval, Bangi",Bangi,Qatar,Qatar,field,Asian Cricket Council Women's T20 Championship
1320204,2022-06-21,Bhutan,Kuwait,"Kinrara Academy Oval, Kuala Lumpur",Kuala Lumpur,Kuwait,Kuwait,field,Asian Cricket Council Women's T20 Championship
1320205,2022-06-21,Nepal,Hong Kong,"Kinrara Academy Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,Nepal,bat,Asian Cricket Council Women's T20 Championship
1320206,2022-06-22,Malaysia,Oman,"Kinrara Academy Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,Oman,field,Asian Cricket Council Women's T20 Championship
1320207,2022-06-22,Hong Kong,Kuwait,"UKM-YSD Cricket Oval, Bangi",Bangi,Hong Kong,Kuwait,field,Asian Cricket Council Women's T20 Championship
1320208,2022-06-22,United Arab Emirates,Qatar,"Kinrara Academy Oval, Kuala Lumpur",Kuala Lumpur,United Arab Emirates,United Arab Emirates,bat,Asian Cricket Council Women's T20 Championship
1320209,2022-06-22,Bhutan,Bahrain,"UKM-YSD Cricket Oval, Bangi",Bangi,Bhutan,Bahrain,field,Asian Cricket Council Women's T20 Championship
1320210,2022-06-24,United Arab Emirates,Nepal,"Kinrara Academy Oval, Kuala Lumpur",Kuala Lumpur,,Nepal,field,Asian Cricket Council Women's T20 Championship
1320211,2022-06-24,Malaysia,Hong Kong,"Kinrara Academy Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,Hong Kong,field,Asian Cricket Council Women's T20 Championship
1320212,2022-06-25,Malaysia,United Arab Emirates,"Kinrara Academy Oval, Kuala Lumpur",Kuala Lumpur,United Arab Emirates,Malaysia,bat,Asian Cricket Council Women's T20 Championship
1320997,2022-06-25,Jersey,Guernsey,"Grainville, St Saviour",St Saviour,Jersey,Guernsey,field,Inter-Insular Women's Twenty20 Series
1321335,2022-06-28,Netherlands,Namibia,"Sportpark Harga, Schiedam",Schiedam,Netherlands,Netherlands,bat,Namibia Women tour of Netherlands
1321336,2022-06-30,Namibia,Netherlands,"Sportpark Westvliet, Voorburg",The Hague,Netherlands,Netherlands,field,Namibia Women tour of Netherlands
1321337,2022-07-01,Netherlands,Namibia,"Sportpark Westvliet, Voorburg",The Hague,Netherlands,Namibia,field,Namibia Women tour of Netherlands
1322018,2022-07-08,Singapore,Malaysia,"Indian Association Ground, Singapore",Singapore,Malaysia,Singapore,bat,Saudari Cup
1322019,2022-07-09,Malaysia,Singapore,"Indian Association Ground, Singapore",Singapore,Malaysia,Singapore,field,Saudari Cup
1322020,2022-07-10,Malaysia,Singapore,"Indian Association Ground, Singapore",Singapore,Malaysia,Malaysia,bat,Saudari Cup
1322176,2022-06-30,Netherlands,Namibia,"Sportpark Westvliet, Voorburg",The Hague,Namibia,Namibia,field,Namibia Women tour of Netherlands
1329247,2022-09-12,Zimbabwe,United Arab Emirates,"ICC Academy, Dubai",Dubai,Zimbabwe,Zimbabwe,bat,Women's T20I Quadrangular Series (in UAE)
1329250,2022-09-13,United States of America,United Arab Emirates,"ICC Academy, Dubai",Dubai,United States of America,United States of America,bat,Women's T20I Quadrangular Series (in UAE)
1330807,2022-09-05,Scotland,Ireland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Ireland,Ireland,field,Ireland Women tour of Scotland
1330808,2022-09-06,Scotland,Ireland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Ireland,Ireland,field,Ireland Women tour of Scotland
1331384,2022-09-18,United Arab Emirates,Thailand,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Thailand,United Arab Emirates,bat,ICC Women's T20 World Cup Qualifier
1331385,2022-09-18,Bangladesh,Ireland,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Bangladesh,Bangladesh,bat,ICC Women's T20 World Cup Qualifier
1331386,2022-09-18,Papua New Guinea,Zimbabwe,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Zimbabwe,Papua New Guinea,bat,ICC Women's T20 World Cup Qualifier
1331387,2022-09-18,Scotland,United States of America,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Scotland,Scotland,bat,ICC Women's T20 World Cup Qualifier
1331388,2022-09-19,Thailand,Zimbabwe,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Zimbabwe,Thailand,bat,ICC Women's T20 World Cup Qualifier
1331389,2022-09-19,Scotland,Bangladesh,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Bangladesh,Scotland,bat,ICC Women's T20 World Cup Qualifier
1331390,2022-09-19,Papua New Guinea,United Arab Emirates,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Papua New Guinea,United Arab Emirates,field,ICC Women's T20 World Cup Qualifier
1331391,2022-09-19,United States of America,Ireland,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Ireland,United States of America,bat,ICC Women's T20 World Cup Qualifier
1331392,2022-09-21,Bangladesh,United States of America,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Bangladesh,Bangladesh,bat,ICC Women's T20 World Cup Qualifier
1331394,2022-09-21,Ireland,Scotland,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Ireland,Ireland,bat,ICC Women's T20 World Cup Qualifier
1331395,2022-09-21,Zimbabwe,United Arab Emirates,"Tolerance Oval, Abu Dhabi",Abu Dhabi,United Arab Emirates,Zimbabwe,bat,ICC Women's T20 World Cup Qualifier
1331396,2022-09-23,Ireland,Zimbabwe,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Ireland,Zimbabwe,field,ICC Women's T20 World Cup Qualifier
1331397,2022-09-23,Scotland,United Arab Emirates,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Scotland,United Arab Emirates,field,ICC Women's T20 World Cup Qualifier
1331398,2022-09-23,Bangladesh,Thailand,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Bangladesh,Thailand,field,ICC Women's T20 World Cup Qualifier
1331399,2022-09-23,United States of America,Papua New Guinea,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Papua New Guinea,Papua New Guinea,field,ICC Women's T20 World Cup Qualifier
1331400,2022-09-25,Zimbabwe,Thailand,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Zimbabwe,Thailand,field,ICC Women's T20 World Cup Qualifier
1331401,2022-09-25,Bangladesh,Ireland,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Bangladesh,Bangladesh,bat,ICC Women's T20 World Cup Qualifier
1331402,2022-09-25,United States of America,United Arab Emirates,"Tolerance Oval, Abu Dhabi",Abu Dhabi,United Arab Emirates,United States of America,bat,ICC Women's T20 World Cup Qualifier
1331403,2022-09-25,Scotland,Papua New Guinea,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Papua New Guinea,Scotland,bat,ICC Women's T20 World Cup Qualifier
1334415,2022-09-28,West Indies,New Zealand,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,New Zealand,field,New Zealand Women tour of West Indies
1334416,2022-10-01,West Indies,New Zealand,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,New Zealand,New Zealand,field,New Zealand Women tour of West Indies
1334417,2022-10-02,West Indies,New Zealand,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,New Zealand,New Zealand,field,New Zealand Women tour of West Indies
1334418,2022-10-05,New Zealand,West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,,West Indies,field,New Zealand Women tour of West Indies
1334419,2022-10-06,West Indies,New Zealand,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,New Zealand,New Zealand,field,New Zealand Women tour of West Indies
1335785,2022-10-01,Thailand,Bangladesh,"Sylhet International Cricket Stadium, Academy Ground",Sylhet,Bangladesh,Thailand,bat,Women's Asia Cup
1335786,2022-10-01,India,Sri Lanka,"Sylhet International Cricket Stadium, Academy Ground",Sylhet,India,Sri Lanka,field,Women's Asia Cup
1335787,2022-10-02,Malaysia,Pakistan,"Sylhet International Cricket Stadium, Academy Ground",Sylhet,Pakistan,Pakistan,field,Women's Asia Cup
1335788,2022-10-02,Sri Lanka,United Arab Emirates,"Sylhet International Cricket Stadium, Academy Ground",Sylhet,Sri Lanka,Sri Lanka,bat,Women's Asia Cup
1335789,2022-10-03,Bangladesh,Pakistan,"Sylhet International Cricket Stadium, Academy Ground",Sylhet,Pakistan,Pakistan,field,Women's Asia Cup
1335790,2022-10-03,India,Malaysia,"Sylhet International Cricket Stadium, Academy Ground",Sylhet,India,Malaysia,field,Women's Asia Cup
1335791,2022-10-04,Sri Lanka,Thailand,"Sylhet International Cricket Stadium, Academy Ground",Sylhet,Sri Lanka,Sri Lanka,bat,Women's Asia Cup
1335792,2022-10-04,India,United Arab Emirates,"Sylhet International Cricket Stadium, Academy Ground",Sylhet,India,India,bat,Women's Asia Cup
1335793,2022-10-05,Malaysia,United Arab Emirates,"Sylhet International Cricket Stadium, Academy Ground",Sylhet,United Arab Emirates,Malaysia,bat,Women's Asia Cup
1335794,2022-10-06,Pakistan,Thailand,Sylhet International Cricket Stadium,Sylhet,Thailand,Pakistan,bat,Women's Asia Cup
1335795,2022-10-06,Bangladesh,Malaysia,Sylhet International Cricket Stadium,Sylhet,Bangladesh,Bangladesh,bat,Women's Asia Cup
1335796,2022-10-07,Thailand,United Arab Emirates,Sylhet International Cricket Stadium,Sylhet,Thailand,United Arab Emirates,field,Women's Asia Cup
1335797,2022-10-07,Pakistan,India,Sylhet International Cricket Stadium,Sylhet,Pakistan,Pakistan,bat,Women's Asia Cup
1335798,2022-10-08,Sri Lanka,Malaysia,Sylhet International Cricket Stadium,Sylhet,Sri Lanka,Sri Lanka,bat,Women's Asia Cup
1335799,2022-10-08,India,Bangladesh,Sylhet International Cricket Stadium,Sylhet,India,India,bat,Women's Asia Cup
1335800,2022-10-09,Thailand,Malaysia,Sylhet International Cricket Stadium,Sylhet,Thailand,Malaysia,field,Women's Asia Cup
1335801,2022-10-09,Pakistan,United Arab Emirates,Sylhet International Cricket Stadium,Sylhet,Pakistan,United Arab Emirates,field,Women's Asia Cup
1335802,2022-10-10,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,Sylhet,Sri Lanka,Bangladesh,field,Women's Asia Cup
1335803,2022-10-10,Thailand,India,Sylhet International Cricket Stadium,Sylhet,India,India,field,Women's Asia Cup
1335805,2022-10-11,Sri Lanka,Pakistan,Sylhet International Cricket Stadium,Sylhet,Pakistan,Sri Lanka,bat,Women's Asia Cup
1335806,2022-10-13,India,Thailand,Sylhet International Cricket Stadium,Sylhet,India,Thailand,field,Women's Asia Cup
1335807,2022-10-13,Sri Lanka,Pakistan,Sylhet International Cricket Stadium,Sylhet,Sri Lanka,Sri Lanka,bat,Women's Asia Cup
1335808,2022-10-15,Sri Lanka,India,Sylhet International Cricket Stadium,Sylhet,India,Sri Lanka,bat,Women's Asia Cup
1336074,2023-07-01,England,Australia,"Edgbaston, Birmingham",Birmingham,Australia,Australia,field,Women's Ashes
1336075,2023-07-05,England,Australia,"Kennington Oval, London",London,England,Australia,field,Women's Ashes
1336076,2023-07-08,Australia,England,"Lord's, London",London,England,England,field,Women's Ashes
1336080,2023-08-31,England,Sri Lanka,"County Ground, Hove",Brighton,England,Sri Lanka,field,Sri Lanka Women tour of England
1336081,2023-09-02,England,Sri Lanka,"County Ground, Chelmsford",Chelmsford,Sri Lanka,Sri Lanka,field,Sri Lanka Women tour of England
1336082,2023-09-06,England,Sri Lanka,"County Ground, Derby",Derby,Sri Lanka,Sri Lanka,field,Sri Lanka Women tour of England
1336979,2022-10-27,Japan,Hong Kong,Kaizuka Cricket Ground,Osaka,Hong Kong,Hong Kong,field,Women's East Asia Cup
1336980,2022-10-28,Japan,Hong Kong,Kaizuka Cricket Ground,Osaka,Hong Kong,Japan,bat,Women's East Asia Cup
1336981,2022-10-29,Hong Kong,Japan,Kaizuka Cricket Ground,Osaka,Hong Kong,Hong Kong,bat,Women's East Asia Cup
1336982,2022-10-30,Hong Kong,Japan,Kaizuka Cricket Ground,Osaka,,Japan,field,Women's East Asia Cup
1338040,2023-02-10,Sri Lanka,South Africa,"Newlands, Cape Town",Cape Town,Sri Lanka,South Africa,field,ICC Women's T20 World Cup
1338041,2023-02-11,West Indies,England,"Boland Park, Paarl",Paarl,England,West Indies,bat,ICC Women's T20 World Cup
1338042,2023-02-11,Australia,New Zealand,"Boland Park, Paarl",Paarl,Australia,New Zealand,field,ICC Women's T20 World Cup
1338043,2023-02-12,Pakistan,India,"Newlands, Cape Town",Cape Town,India,Pakistan,bat,ICC Women's T20 World Cup
1338044,2023-02-12,Bangladesh,Sri Lanka,"Newlands, Cape Town",Cape Town,Sri Lanka,Bangladesh,bat,ICC Women's T20 World Cup
1338045,2023-02-13,Ireland,England,"Boland Park, Paarl",Paarl,England,Ireland,bat,ICC Women's T20 World Cup
1338046,2023-02-13,South Africa,New Zealand,"Boland Park, Paarl",Paarl,South Africa,South Africa,bat,ICC Women's T20 World Cup
1338047,2023-02-14,Bangladesh,Australia,"St George's Park, Gqeberha",Gqeberha,Australia,Bangladesh,bat,ICC Women's T20 World Cup
1338048,2023-02-15,West Indies,India,"Newlands, Cape Town",Cape Town,India,West Indies,bat,ICC Women's T20 World Cup
1338049,2023-02-15,Pakistan,Ireland,"Newlands, Cape Town",Cape Town,Pakistan,Ireland,field,ICC Women's T20 World Cup
1338050,2023-02-16,Sri Lanka,Australia,"St George's Park, Gqeberha",Gqeberha,Australia,Australia,field,ICC Women's T20 World Cup
1338051,2023-02-17,New Zealand,Bangladesh,"Newlands, Cape Town",Cape Town,New Zealand,New Zealand,bat,ICC Women's T20 World Cup
1338052,2023-02-17,Ireland,West Indies,"Newlands, Cape Town",Cape Town,West Indies,Ireland,bat,ICC Women's T20 World Cup
1338053,2023-02-18,England,India,"St George's Park, Gqeberha",Gqeberha,England,India,field,ICC Women's T20 World Cup
1338054,2023-02-18,South Africa,Australia,"St George's Park, Gqeberha",Gqeberha,Australia,Australia,field,ICC Women's T20 World Cup
1338055,2023-02-19,West Indies,Pakistan,"Boland Park, Paarl",Paarl,West Indies,West Indies,bat,ICC Women's T20 World Cup
1338056,2023-02-19,New Zealand,Sri Lanka,"Boland Park, Paarl",Paarl,New Zealand,New Zealand,bat,ICC Women's T20 World Cup
1338057,2023-02-20,India,Ireland,"St George's Park, Gqeberha",Gqeberha,India,India,bat,ICC Women's T20 World Cup
1338058,2023-02-21,England,Pakistan,"Newlands, Cape Town",Cape Town,England,England,bat,ICC Women's T20 World Cup
1338059,2023-02-21,Bangladesh,South Africa,"Newlands, Cape Town",Cape Town,South Africa,Bangladesh,bat,ICC Women's T20 World Cup
1338060,2023-02-23,Australia,India,"Newlands, Cape Town",Cape Town,Australia,Australia,bat,ICC Women's T20 World Cup
1338061,2023-02-24,South Africa,England,"Newlands, Cape Town",Cape Town,South Africa,South Africa,bat,ICC Women's T20 World Cup
1338062,2023-02-26,Australia,South Africa,"Newlands, Cape Town",Cape Town,Australia,Australia,bat,ICC Women's T20 World Cup
1339555,2022-11-13,Spain,Norway,"Desert Springs Cricket Ground, Almeria",Almeria,Spain,Norway,field,Women's T20 Pentangular Series (in Spain)
1339558,2022-11-14,Spain,Sweden,"Desert Springs Cricket Ground, Almeria",Almeria,Spain,Sweden,field,Women's T20 Pentangular Series (in Spain)
1343934,2022-12-11,West Indies,England,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,England,England,field,England Women tour of West Indies
1343935,2022-12-14,England,West Indies,"Kensington Oval, Bridgetown, Barbados",Bridgetown,England,England,bat,England Women tour of West Indies
1343936,2022-12-17,England,West Indies,"Kensington Oval, Bridgetown, Barbados",Bridgetown,England,England,bat,England Women tour of West Indies
1343937,2022-12-18,England,West Indies,"Kensington Oval, Bridgetown, Barbados",Bridgetown,England,England,bat,England Women tour of West Indies
1343938,2022-12-22,West Indies,England,"Kensington Oval, Bridgetown, Barbados",Bridgetown,England,West Indies,bat,England Women tour of West Indies
1344507,2022-11-29,Netherlands,Thailand,Royal Chiangmai Golf Club,Chiang Mai,Thailand,Netherlands,bat,Netherlands Women tour of Thailand
1344508,2022-11-30,Thailand,Netherlands,Royal Chiangmai Golf Club,Chiang Mai,Netherlands,Thailand,bat,Netherlands Women tour of Thailand
1344509,2022-12-02,Netherlands,Thailand,Royal Chiangmai Golf Club,Chiang Mai,Thailand,Thailand,field,Netherlands Women tour of Thailand
1344510,2022-12-03,Thailand,Netherlands,Royal Chiangmai Golf Club,Chiang Mai,Thailand,Netherlands,field,Netherlands Women tour of Thailand
